Model,MDO4104C
Firmware Version,1.10

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-06,
Horizontal Delay,0,
Sample Interval,1e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,0.001,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1e-06,20
Vertical Position,0,0
,,
,,
,,
Label,,
TIME,CH2,CH3
2.247e-06,-1.48594e-07,13.6594
2.248e-06,-1.56094e-07,13.6219
2.249e-06,-1.53438e-07,13.5844
2.250e-06,-1.525e-07,13.6469
2.251e-06,-1.54531e-07,13.4906
2.252e-06,-1.47813e-07,13.5188
2.253e-06,-1.51719e-07,13.5531
2.254e-06,-1.50781e-07,13.6875
2.255e-06,-1.49375e-07,13.7094
2.256e-06,-1.54063e-07,13.5031
2.257e-06,-1.50781e-07,13.6875
2.258e-06,-1.53281e-07,13.6938
2.259e-06,-1.55469e-07,13.5875
2.260e-06,-1.53438e-07,13.6
2.261e-06,-1.49375e-07,13.5844
2.262e-06,-1.39844e-07,13.6375
2.263e-06,-1.40625e-07,13.6313
2.264e-06,-1.44219e-07,13.6781
2.265e-06,-1.47344e-07,13.6594
2.266e-06,-1.45781e-07,13.5875
2.267e-06,-1.32812e-07,13.5906
2.268e-06,-1.28594e-07,13.6594
2.269e-06,-1.28438e-07,13.6313
2.270e-06,-1.30625e-07,13.625
2.271e-06,-1.28906e-07,13.6531
2.272e-06,-1.25781e-07,13.6844
2.273e-06,-1.18594e-07,13.6813
2.274e-06,-1.2e-07,13.6344
2.275e-06,-1.17656e-07,13.6219
2.276e-06,-1.08594e-07,13.5875
2.277e-06,-1.075e-07,13.6281
2.278e-06,-1.04531e-07,13.6469
2.279e-06,-1.04531e-07,13.6656
2.280e-06,-1.07188e-07,13.6188
2.281e-06,-1.06719e-07,13.6313
2.282e-06,-1.06719e-07,13.6625
2.283e-06,-1.06875e-07,13.5094
2.284e-06,-1.10469e-07,13.5906
2.285e-06,-1.1625e-07,13.5844
2.286e-06,-1.14063e-07,13.6406
2.287e-06,-1.14531e-07,13.7375
2.288e-06,-1.22969e-07,13.5438
2.289e-06,-1.17188e-07,13.6688
2.290e-06,-1.14219e-07,13.7125
2.291e-06,-1.24687e-07,13.6406
2.292e-06,-1.23438e-07,13.5656
2.293e-06,-1.19375e-07,13.6625
2.294e-06,-1.12969e-07,13.6063
2.295e-06,-1.11406e-07,13.625
2.296e-06,-1.15469e-07,13.6562
2.297e-06,-1.13125e-07,13.6219
2.298e-06,-1.21094e-07,13.5312
2.299e-06,-1.20469e-07,13.6625
2.300e-06,-1.24375e-07,13.65
2.301e-06,-1.31406e-07,13.6063
2.302e-06,-1.23281e-07,13.5844
2.303e-06,-1.14531e-07,13.6031
2.304e-06,-1.1375e-07,13.7125
2.305e-06,-1.15469e-07,13.6969
2.306e-06,-1.12969e-07,13.6656
2.307e-06,-1.175e-07,13.5531
2.308e-06,-1.23281e-07,13.6344
2.309e-06,-1.18438e-07,13.6219
2.310e-06,-1.14375e-07,13.6688
2.311e-06,-1.05938e-07,13.6219
2.312e-06,-1.01563e-07,13.6063
2.313e-06,-9.29687e-08,13.6281
2.314e-06,-9.01562e-08,13.6781
2.315e-06,-8.875e-08,13.5281
2.316e-06,-8.40625e-08,13.6063
2.317e-06,-7.90625e-08,13.5375
2.318e-06,-7.07812e-08,13.6688
2.319e-06,-7.34375e-08,13.7156
2.320e-06,-8.32812e-08,13.5312
2.321e-06,-7.60937e-08,13.7219
2.322e-06,-7.45313e-08,13.7344
2.323e-06,-7.125e-08,13.5906
2.324e-06,-6.75e-08,13.6438
2.325e-06,-6.28125e-08,13.6562
2.326e-06,-5.4375e-08,13.6406
2.327e-06,-5.15625e-08,13.6438
2.328e-06,-4.53125e-08,13.65
2.329e-06,-5.32812e-08,13.5625
2.330e-06,-5.375e-08,13.5656
2.331e-06,-5.35938e-08,13.5938
2.332e-06,-5.1875e-08,13.7406
2.333e-06,-5.07813e-08,13.6438
2.334e-06,-5.39063e-08,13.5688
2.335e-06,-5.17188e-08,13.6281
2.336e-06,-4.32813e-08,13.6469
2.337e-06,-4.1875e-08,13.6813
2.338e-06,-4.78125e-08,13.6281
2.339e-06,-4.70312e-08,13.5906
2.340e-06,-4.34375e-08,13.6594
2.341e-06,-4.04688e-08,13.6406
2.342e-06,-4.07812e-08,13.6188
2.343e-06,-3.96875e-08,13.6562
2.344e-06,-4.29687e-08,13.5906
2.345e-06,-3.48438e-08,13.6344
2.346e-06,-3.98438e-08,13.6906
2.347e-06,-5e-08,13.5531
2.348e-06,-4.45313e-08,13.6344
2.349e-06,-4.09375e-08,13.5719
2.350e-06,-3.92188e-08,13.6625
2.351e-06,-4.29687e-08,13.6938
2.352e-06,-5.21875e-08,13.5344
2.353e-06,-3.5625e-08,13.6938
2.354e-06,-3.79688e-08,13.7125
2.355e-06,-4.35937e-08,13.5594
2.356e-06,-4.5625e-08,13.65
2.357e-06,-5.125e-08,13.6188
2.358e-06,-4.71875e-08,13.6844
2.359e-06,-4.96875e-08,13.6406
2.360e-06,-4.76563e-08,13.6375
2.361e-06,-4.85937e-08,13.5969
2.362e-06,-4.65625e-08,13.575
2.363e-06,-3.32812e-08,13.5844
2.364e-06,-3.53125e-08,13.7438
2.365e-06,-3.75e-08,13.6813
2.366e-06,-4.5e-08,13.6
2.367e-06,-3.84375e-08,13.6844
2.368e-06,-3.46875e-08,13.6469
2.369e-06,-2.9375e-08,13.7031
2.370e-06,-2.98437e-08,13.6562
2.371e-06,-3.5e-08,13.5531
2.372e-06,-2.29688e-08,13.6219
2.373e-06,-1.78125e-08,13.625
2.374e-06,-2.625e-08,13.6719
2.375e-06,-3.64063e-08,13.6813
2.376e-06,-4.1875e-08,13.6094
2.377e-06,-4.53125e-08,13.6375
2.378e-06,-4.5e-08,13.7125
2.379e-06,-5.21875e-08,13.5438
2.380e-06,-5.35938e-08,13.5625
2.381e-06,-5.29688e-08,13.5625
2.382e-06,-4.48438e-08,13.7406
2.383e-06,-4.51562e-08,13.7063
2.384e-06,-5.64063e-08,13.5031
2.385e-06,-5.1875e-08,13.6781
2.386e-06,-5.59375e-08,13.6656
2.387e-06,-5.23438e-08,13.5906
2.388e-06,-5.3125e-08,13.6156
2.389e-06,-5.79688e-08,13.5813
2.390e-06,-5.75e-08,13.6656
2.391e-06,-5.85938e-08,13.6625
2.392e-06,-5.85938e-08,13.6188
2.393e-06,-5.59375e-08,13.5844
2.394e-06,-4.98437e-08,13.5563
2.395e-06,-4.96875e-08,13.6094
2.396e-06,-4.46875e-08,13.7063
2.397e-06,-3.89062e-08,13.6938
2.398e-06,-3.42188e-08,13.5656
2.399e-06,-3.29688e-08,13.6906
2.400e-06,-3.82813e-08,13.7031
2.401e-06,-3.5e-08,13.7438
2.402e-06,-3.85938e-08,13.6156
2.403e-06,-3.54687e-08,13.5719
2.404e-06,-2.45313e-08,13.625
2.405e-06,-2.125e-08,13.6031
2.406e-06,-1.9375e-08,13.6156
2.407e-06,-1.67187e-08,13.7188
2.408e-06,-1.71875e-08,13.6156
2.409e-06,-1.26562e-08,13.6375
2.410e-06,-5.46875e-09,13.675
2.411e-06,-3.75e-09,13.5469
2.412e-06,2.34375e-09,13.6094
2.413e-06,3.4375e-09,13.5375
2.414e-06,0,13.675
2.415e-06,-1.09375e-09,13.7469
2.416e-06,3.125e-09,13.55
2.417e-06,1.34375e-08,13.6938
2.418e-06,1.17188e-08,13.7094
2.419e-06,1.14062e-08,13.6625
2.420e-06,7.5e-09,13.5688
2.421e-06,5.3125e-09,13.5906
2.422e-06,0,13.6094
2.423e-06,1.71875e-09,13.6375
2.424e-06,3.4375e-09,13.6125
2.425e-06,3.90625e-09,13.6063
2.426e-06,9.21875e-09,13.5563
2.427e-06,2.23438e-08,13.5906
2.428e-06,1.375e-08,13.6875
2.429e-06,2.0625e-08,13.6688
2.430e-06,2.3125e-08,13.5594
2.431e-06,2.01562e-08,13.6562
2.432e-06,2.29688e-08,13.7344
2.433e-06,2.875e-08,13.6906
2.434e-06,2.0625e-08,13.6281
2.435e-06,1.89063e-08,13.525
2.436e-06,3.09375e-08,13.65
2.437e-06,3.9375e-08,13.6313
2.438e-06,2.84375e-08,13.6344
2.439e-06,2.57813e-08,13.6156
2.440e-06,2.28125e-08,13.6406
2.441e-06,2.875e-08,13.6438
2.442e-06,3.39062e-08,13.6813
2.443e-06,3.28125e-08,13.5844
2.444e-06,2.76562e-08,13.5625
2.445e-06,2.26563e-08,13.5469
2.446e-06,3.03125e-08,13.6313
2.447e-06,3.15625e-08,13.7594
2.448e-06,2.20313e-08,13.4875
2.449e-06,2.48438e-08,13.7188
2.450e-06,2.78125e-08,13.6375
2.451e-06,3.25e-08,13.5875
2.452e-06,3.15625e-08,13.6375
2.453e-06,3.59375e-08,13.6
2.454e-06,3.46875e-08,13.6844
2.455e-06,3.89062e-08,13.5938
2.456e-06,4.21875e-08,13.6406
2.457e-06,3.82813e-08,13.6313
2.458e-06,2.79688e-08,13.5125
2.459e-06,3.09375e-08,13.6531
2.460e-06,4.01562e-08,13.6969
2.461e-06,3.95312e-08,13.6063
2.462e-06,4.20313e-08,13.525
2.463e-06,4.73438e-08,13.6313
2.464e-06,5.07813e-08,13.7313
2.465e-06,5.70313e-08,13.6906
2.466e-06,5.01563e-08,13.6188
2.467e-06,4.39063e-08,13.5219
2.468e-06,4.57812e-08,13.6219
2.469e-06,4.79688e-08,13.6063
2.470e-06,4.48438e-08,13.6188
2.471e-06,4.78125e-08,13.6562
2.472e-06,4.14063e-08,13.6281
2.473e-06,5.09375e-08,13.6188
2.474e-06,6.01563e-08,13.6938
2.475e-06,4.73438e-08,13.525
2.476e-06,4.51562e-08,13.6313
2.477e-06,3.39062e-08,13.5656
2.478e-06,3.8125e-08,13.6344
2.479e-06,4.20313e-08,13.7188
2.480e-06,3.92188e-08,13.5281
2.481e-06,3.95312e-08,13.6906
2.482e-06,3.5e-08,13.6969
2.483e-06,2.23438e-08,13.5875
2.484e-06,2.48438e-08,13.625
2.485e-06,2.64063e-08,13.6438
2.486e-06,3.79688e-08,13.6719
2.487e-06,3.34375e-08,13.5844
2.488e-06,2.82813e-08,13.5969
2.489e-06,3.1875e-08,13.3281
2.490e-06,3.04687e-08,12.9656
2.491e-06,3.85938e-08,12.425
2.492e-06,3.85938e-08,11.45
2.493e-06,4.67188e-08,9.93125
2.494e-06,4.98437e-08,7.8375
2.495e-06,5.20312e-08,5.25938
2.496e-06,5.625e-08,2.58125
2.497e-06,5.95312e-08,-0.1625
2.498e-06,4.4375e-08,-2.63438
2.499e-06,4.45313e-08,-5.05625
2.500e-06,4.78125e-08,-7.05938
2.501e-06,4.73438e-08,-8.61875
2.502e-06,4.48438e-08,-9.64375
2.503e-06,5.14063e-08,-10.1875
2.504e-06,5.34375e-08,-10.5219
2.505e-06,4.875e-08,-10.2969
2.506e-06,5.6875e-08,-9.75938
2.507e-06,5.98437e-08,-9.2625
2.508e-06,6.53125e-08,-8.52813
2.509e-06,6.54687e-08,-8.05312
2.510e-06,6.89063e-08,-7.50938
2.511e-06,7.60937e-08,-7.13438
2.512e-06,6.78125e-08,-7.10313
2.513e-06,7.25e-08,-6.95625
2.514e-06,6.65625e-08,-7.08125
2.515e-06,7.15625e-08,-7.35625
2.516e-06,7.73438e-08,-7.70312
2.517e-06,7.67188e-08,-8.14375
2.518e-06,8.15625e-08,-8.83125
2.519e-06,8.09375e-08,-9.60625
2.520e-06,7.46875e-08,-10.4156
2.521e-06,7.26563e-08,-11.3906
2.522e-06,6.90625e-08,-12.2125
2.523e-06,7.95313e-08,-12.9844
2.524e-06,7.73438e-08,-13.6188
2.525e-06,7.53125e-08,-14.1813
2.526e-06,8.01563e-08,-14.5688
2.527e-06,7.9375e-08,-14.7219
2.528e-06,8.10938e-08,-14.7531
2.529e-06,8.70313e-08,-14.7156
2.530e-06,9.25e-08,-14.5969
2.531e-06,9.51563e-08,-14.4688
2.532e-06,9.3125e-08,-14.1938
2.533e-06,9.625e-08,-14.0312
2.534e-06,8.9375e-08,-13.7156
2.535e-06,9.46875e-08,-13.4844
2.536e-06,9.09375e-08,-13.3531
2.537e-06,9.59375e-08,-13.1625
2.538e-06,8.5625e-08,-13
2.539e-06,8.5625e-08,-13.175
2.540e-06,9.625e-08,-13.0813
2.541e-06,8.39063e-08,-13.275
2.542e-06,8.375e-08,-13.3531
2.543e-06,8.70313e-08,-13.6031
2.544e-06,9.28125e-08,-13.925
2.545e-06,9.67188e-08,-14.1375
2.546e-06,8.17187e-08,-14.3906
2.547e-06,8.57812e-08,-14.7219
2.548e-06,9.29687e-08,-14.8469
2.549e-06,9.28125e-08,-15.0438
2.550e-06,9.70312e-08,-15.1156
2.551e-06,1.06719e-07,-15.2188
2.552e-06,1.04688e-07,-15.2031
2.553e-06,9.90625e-08,-15.2219
2.554e-06,9.5625e-08,-15.2531
2.555e-06,1.02813e-07,-15.075
2.556e-06,1.00937e-07,-14.9062
2.557e-06,1.04844e-07,-14.8531
2.558e-06,1.07031e-07,-14.8188
2.559e-06,1.1375e-07,-14.7125
2.560e-06,1.22344e-07,-14.575
2.561e-06,1.22813e-07,-14.4656
2.562e-06,1.27344e-07,-14.4281
2.563e-06,1.30625e-07,-14.5
2.564e-06,1.37813e-07,-14.425
2.565e-06,1.44531e-07,-14.4531
2.566e-06,1.47344e-07,-14.4531
2.567e-06,1.52031e-07,-14.5125
2.568e-06,1.61094e-07,-14.6531
2.569e-06,1.46719e-07,-14.75
2.570e-06,1.48906e-07,-14.7781
2.571e-06,1.4875e-07,-14.9188
2.572e-06,1.41094e-07,-14.9031
2.573e-06,1.36719e-07,-15.1625
2.574e-06,1.39375e-07,-15.0344
2.575e-06,1.41562e-07,-15.0375
2.576e-06,1.33906e-07,-15.2781
2.577e-06,1.44375e-07,-15.0563
2.578e-06,1.42188e-07,-15.075
2.579e-06,1.3375e-07,-15.1875
2.580e-06,1.28281e-07,-15.1375
2.581e-06,1.24063e-07,-14.975
2.582e-06,1.17969e-07,-14.9563
2.583e-06,1.09531e-07,-15.0031
2.584e-06,1.11563e-07,-14.8625
2.585e-06,1.05e-07,-14.8469
2.586e-06,9.8125e-08,-14.8156
2.587e-06,1.07188e-07,-14.8156
2.588e-06,1.07031e-07,-14.8094
2.589e-06,1.04375e-07,-14.8094
2.590e-06,9.73438e-08,-14.8313
2.591e-06,9.625e-08,-14.8844
2.592e-06,1.02188e-07,-14.8469
2.593e-06,1.0375e-07,-14.9062
2.594e-06,1.08281e-07,-14.9625
2.595e-06,1.19062e-07,-15.0375
2.596e-06,1.10937e-07,-15.0063
2.597e-06,1.06719e-07,-15.1313
2.598e-06,1.20781e-07,-15.1375
2.599e-06,1.325e-07,-15.0219
2.600e-06,1.27969e-07,-15.1813
2.601e-06,1.32031e-07,-15.1094
2.602e-06,1.375e-07,-15.1
2.603e-06,1.34219e-07,-15.1781
2.604e-06,1.34063e-07,-15.0469
2.605e-06,1.33437e-07,-15.2063
2.606e-06,1.44531e-07,-15
2.607e-06,1.5375e-07,-14.9438
2.608e-06,1.42813e-07,-15.0875
2.609e-06,1.525e-07,-14.9688
2.610e-06,1.54844e-07,-14.9969
2.611e-06,1.53906e-07,-15.0125
2.612e-06,1.60156e-07,-15.0312
2.613e-06,1.60625e-07,-14.9781
2.614e-06,1.59063e-07,-14.95
2.615e-06,1.50156e-07,-14.9875
2.616e-06,1.56094e-07,-14.9531
2.617e-06,1.6e-07,-14.9313
2.618e-06,1.63906e-07,-15.0406
2.619e-06,1.675e-07,-15.0594
2.620e-06,1.65e-07,-14.9938
2.621e-06,1.66875e-07,-15.05
2.622e-06,1.61719e-07,-15.0906
2.623e-06,1.61406e-07,-15.0656
2.624e-06,1.61406e-07,-15.0531
2.625e-06,1.67969e-07,-15.0094
2.626e-06,1.59063e-07,-15.1156
2.627e-06,1.56094e-07,-15.1063
2.628e-06,1.6125e-07,-15.0969
2.629e-06,1.67656e-07,-15.1188
2.630e-06,1.73125e-07,-15.0938
2.631e-06,1.75469e-07,-14.9906
2.632e-06,1.61563e-07,-15.15
2.633e-06,1.57812e-07,-15.0188
2.634e-06,1.59375e-07,-15.0813
2.635e-06,1.6e-07,-15.1313
2.636e-06,1.54219e-07,-14.9625
2.637e-06,1.46562e-07,-15.1719
2.638e-06,1.54531e-07,-15.0344
2.639e-06,1.53281e-07,-15
2.640e-06,1.47187e-07,-15.05
2.641e-06,1.44375e-07,-14.9938
2.642e-06,1.45938e-07,-15.0625
2.643e-06,1.50469e-07,-15.1063
2.644e-06,1.45938e-07,-15.1375
2.645e-06,1.45625e-07,-15.0906
2.646e-06,1.425e-07,-15.0188
2.647e-06,1.34688e-07,-15.0906
2.648e-06,1.40938e-07,-15.0906
2.649e-06,1.46875e-07,-15.075
2.650e-06,1.47656e-07,-15.1562
2.651e-06,1.52031e-07,-15.1344
2.652e-06,1.54531e-07,-15.0406
2.653e-06,1.54531e-07,-15.1031
2.654e-06,1.58281e-07,-15.0219
2.655e-06,1.60156e-07,-15.1094
2.656e-06,1.66875e-07,-15.0719
2.657e-06,1.62969e-07,-15.025
2.658e-06,1.57969e-07,-15.0656
2.659e-06,1.6375e-07,-15.1031
2.660e-06,1.66094e-07,-15.0906
2.661e-06,1.61875e-07,-15.1375
2.662e-06,1.58281e-07,-15.1375
2.663e-06,1.63594e-07,-14.9969
2.664e-06,1.60156e-07,-15.125
2.665e-06,1.63906e-07,-15.1125
2.666e-06,1.76563e-07,-15.1031
2.667e-06,1.725e-07,-15.1375
2.668e-06,1.72187e-07,-15.0344
2.669e-06,1.63281e-07,-15.1969
2.670e-06,1.60156e-07,-15.1531
2.671e-06,1.56406e-07,-15.0125
2.672e-06,1.5375e-07,-15.1094
2.673e-06,1.55938e-07,-15.0375
2.674e-06,1.46406e-07,-15.1094
2.675e-06,1.42188e-07,-15.1281
2.676e-06,1.40781e-07,-15.1219
2.677e-06,1.34531e-07,-15.0906
2.678e-06,1.35469e-07,-15.0594
2.679e-06,1.36875e-07,-15.1125
2.680e-06,1.36406e-07,-15.0906
2.681e-06,1.24375e-07,-15.0813
2.682e-06,1.20625e-07,-15.1219
2.683e-06,1.20938e-07,-15.0969
2.684e-06,1.18125e-07,-15.025
2.685e-06,1.17812e-07,-15.0625
2.686e-06,1.24687e-07,-15.0625
2.687e-06,1.24687e-07,-15.1156
2.688e-06,1.22031e-07,-15.0375
2.689e-06,1.2875e-07,-15
2.690e-06,1.30937e-07,-15.1063
2.691e-06,1.36094e-07,-15.1188
2.692e-06,1.41562e-07,-15.0531
2.693e-06,1.45156e-07,-15.1625
2.694e-06,1.52187e-07,-15.1531
2.695e-06,1.57812e-07,-15.025
2.696e-06,1.55625e-07,-15.1313
2.697e-06,1.59844e-07,-15.1281
2.698e-06,1.63437e-07,-15.1188
2.699e-06,1.68438e-07,-15.2063
2.700e-06,1.68594e-07,-15.1031
2.701e-06,1.67188e-07,-15.1781
2.702e-06,1.7125e-07,-15.1625
2.703e-06,1.725e-07,-15.0406
2.704e-06,1.68438e-07,-15.1375
2.705e-06,1.71406e-07,-15.1094
2.706e-06,1.72344e-07,-15.0906
2.707e-06,1.74063e-07,-15.125
2.708e-06,1.76563e-07,-15.1719
2.709e-06,1.82344e-07,-15.0625
2.710e-06,1.87031e-07,-15.0406
2.711e-06,1.74531e-07,-15.1219
2.712e-06,1.7125e-07,-15.0688
2.713e-06,1.775e-07,-15.1656
2.714e-06,1.73438e-07,-15.0813
2.715e-06,1.70781e-07,-15.1094
2.716e-06,1.69062e-07,-14.9875
2.717e-06,1.72344e-07,-15.0875
2.718e-06,1.73438e-07,-15.0438
2.719e-06,1.58906e-07,-15.1594
2.720e-06,1.59688e-07,-15.0781
2.721e-06,1.56094e-07,-15.0156
2.722e-06,1.52812e-07,-15.1375
2.723e-06,1.60781e-07,-15.1594
2.724e-06,1.68906e-07,-15.1562
2.725e-06,1.70781e-07,-15.1656
2.726e-06,1.65469e-07,-15.1844
2.727e-06,1.60313e-07,-15.0375
2.728e-06,1.58437e-07,-15.1688
2.729e-06,1.64062e-07,-15.125
2.730e-06,1.66094e-07,-15.1094
2.731e-06,1.66094e-07,-15.1844
2.732e-06,1.67031e-07,-15.0344
2.733e-06,1.60937e-07,-15.15
2.734e-06,1.6375e-07,-15.1094
2.735e-06,1.71875e-07,-15.0094
2.736e-06,1.74219e-07,-15.125
2.737e-06,1.70313e-07,-15.0781
2.738e-06,1.69531e-07,-15.0688
2.739e-06,1.69375e-07,-15.1719
2.740e-06,1.5875e-07,-15.1313
2.741e-06,1.68906e-07,-15.075
2.742e-06,1.69531e-07,-15.0906
2.743e-06,1.66562e-07,-15.1125
2.744e-06,1.63281e-07,-15.0531
2.745e-06,1.73594e-07,-15.1719
2.746e-06,1.81406e-07,-15.1688
2.747e-06,1.85e-07,-15.1219
2.748e-06,1.81875e-07,-15.0063
2.749e-06,1.74063e-07,-15.0813
2.750e-06,1.72031e-07,-15.0938
2.751e-06,1.65e-07,-15.1063
2.752e-06,1.64219e-07,-15.0281
2.753e-06,1.68906e-07,-15.025
2.754e-06,1.62344e-07,-15.1
2.755e-06,1.60625e-07,-15.1188
2.756e-06,1.60313e-07,-15.1344
2.757e-06,1.64219e-07,-15.1438
2.758e-06,1.58437e-07,-15.1906
2.759e-06,1.54063e-07,-14.9844
2.760e-06,1.52812e-07,-15.125
2.761e-06,1.54531e-07,-15.1438
2.762e-06,1.52187e-07,-15.0688
2.763e-06,1.57969e-07,-15.1781
2.764e-06,1.58281e-07,-15.1562
2.765e-06,1.56563e-07,-15.2063
2.766e-06,1.5375e-07,-15.1313
2.767e-06,1.52812e-07,-15.0031
2.768e-06,1.49844e-07,-15.125
2.769e-06,1.55781e-07,-15.0531
2.770e-06,1.55e-07,-15.075
2.771e-06,1.53594e-07,-15.1156
2.772e-06,1.51719e-07,-15.1063
2.773e-06,1.525e-07,-15.0906
2.774e-06,1.54844e-07,-15.0594
2.775e-06,1.50312e-07,-15.1219
2.776e-06,1.55312e-07,-15.1094
2.777e-06,1.48281e-07,-15.1406
2.778e-06,1.47031e-07,-15.1469
2.779e-06,1.47813e-07,-15.1625
2.780e-06,1.47187e-07,-14.9969
2.781e-06,1.41406e-07,-15.1063
2.782e-06,1.51875e-07,-15.0438
2.783e-06,1.52656e-07,-15.0625
2.784e-06,1.57344e-07,-15.0531
2.785e-06,1.56719e-07,-15.0719
2.786e-06,1.52344e-07,-15.0625
2.787e-06,1.62188e-07,-15.1562
2.788e-06,1.69688e-07,-15.1469
2.789e-06,1.68906e-07,-15.1469
2.790e-06,1.6875e-07,-15.1344
2.791e-06,1.78594e-07,-15.1063
2.792e-06,1.72344e-07,-15.1313
2.793e-06,1.79219e-07,-15.1719
2.794e-06,1.81094e-07,-15.0875
2.795e-06,1.76875e-07,-15.1594
2.796e-06,1.80938e-07,-15.0719
2.797e-06,1.82344e-07,-15.1281
2.798e-06,1.95156e-07,-15.1656
2.799e-06,1.96406e-07,-15.0031
2.800e-06,1.92813e-07,-15.1938
2.801e-06,1.92344e-07,-15.1094
2.802e-06,1.92969e-07,-15.0469
2.803e-06,1.92656e-07,-15.1719
2.804e-06,1.94844e-07,-15.1719
2.805e-06,1.96719e-07,-15.0719
2.806e-06,2.05e-07,-15.0813
2.807e-06,1.94688e-07,-15.0938
2.808e-06,1.87813e-07,-15.0656
2.809e-06,1.83125e-07,-15.1469
2.810e-06,1.78281e-07,-15.0906
2.811e-06,1.77344e-07,-15.1344
2.812e-06,1.77969e-07,-15.0094
2.813e-06,1.80781e-07,-15.0531
2.814e-06,1.74375e-07,-15.1125
2.815e-06,1.62031e-07,-15.1094
2.816e-06,1.50312e-07,-15.0906
2.817e-06,1.49375e-07,-15.0531
2.818e-06,1.42031e-07,-15.1625
2.819e-06,1.48125e-07,-15.125
2.820e-06,1.45469e-07,-15.0969
2.821e-06,1.40625e-07,-15.15
2.822e-06,1.36406e-07,-15.1656
2.823e-06,1.40313e-07,-14.9938
2.824e-06,1.38281e-07,-15.1344
2.825e-06,1.34219e-07,-15.1063
2.826e-06,1.28281e-07,-15.0938
2.827e-06,1.23438e-07,-15.1188
2.828e-06,1.28906e-07,-15.0656
2.829e-06,1.32344e-07,-15.1375
2.830e-06,1.31406e-07,-15.1594
2.831e-06,1.33281e-07,-15.0125
2.832e-06,1.32812e-07,-15.1969
2.833e-06,1.4e-07,-15.025
2.834e-06,1.39688e-07,-15.0875
2.835e-06,1.37344e-07,-15.1375
2.836e-06,1.39219e-07,-15.1531
2.837e-06,1.54063e-07,-15.0688
2.838e-06,1.57031e-07,-15.0469
2.839e-06,1.4375e-07,-15.1281
2.840e-06,1.47813e-07,-15.05
2.841e-06,1.45156e-07,-15.1313
2.842e-06,1.475e-07,-15.1156
2.843e-06,1.57188e-07,-15.0781
2.844e-06,1.57188e-07,-15
2.845e-06,1.57344e-07,-15.05
2.846e-06,1.58281e-07,-15.0563
2.847e-06,1.59844e-07,-15.0875
2.848e-06,1.63437e-07,-15.075
2.849e-06,1.65469e-07,-15.0344
2.850e-06,1.55156e-07,-15.1063
2.851e-06,1.54688e-07,-15.15
2.852e-06,1.58281e-07,-15.1
2.853e-06,1.59375e-07,-15.1375
2.854e-06,1.50469e-07,-15.1156
2.855e-06,1.54375e-07,-14.9781
2.856e-06,1.48438e-07,-15.125
2.857e-06,1.42656e-07,-15.15
2.858e-06,1.475e-07,-15.0656
2.859e-06,1.50156e-07,-15.1938
2.860e-06,1.49375e-07,-15.0781
2.861e-06,1.475e-07,-15.1688
2.862e-06,1.51406e-07,-15.1156
2.863e-06,1.5125e-07,-15.0375
2.864e-06,1.50156e-07,-15.1281
2.865e-06,1.57344e-07,-15.0563
2.866e-06,1.54063e-07,-15.05
2.867e-06,1.52031e-07,-15.0969
2.868e-06,1.475e-07,-15.1656
2.869e-06,1.49375e-07,-15.0625
2.870e-06,1.50312e-07,-15.0531
2.871e-06,1.45781e-07,-15.1094
2.872e-06,1.45156e-07,-15.0625
2.873e-06,1.44375e-07,-15.1406
2.874e-06,1.46562e-07,-15.1281
2.875e-06,1.53125e-07,-15.0813
2.876e-06,1.49375e-07,-15.0406
2.877e-06,1.51875e-07,-15.1063
2.878e-06,1.57344e-07,-15.1469
2.879e-06,1.56875e-07,-15.0625
2.880e-06,1.50625e-07,-15.075
2.881e-06,1.46719e-07,-15.0063
2.882e-06,1.43906e-07,-15.0906
2.883e-06,1.52812e-07,-15.125
2.884e-06,1.58594e-07,-15.0594
2.885e-06,1.61406e-07,-15.1594
2.886e-06,1.62969e-07,-15.1156
2.887e-06,1.65313e-07,-15.025
2.888e-06,1.55469e-07,-15.1031
2.889e-06,1.56719e-07,-15.0875
2.890e-06,1.52656e-07,-15.0938
2.891e-06,1.51875e-07,-15.1281
2.892e-06,1.54844e-07,-15.0094
2.893e-06,1.525e-07,-15.175
2.894e-06,1.54063e-07,-15.1094
2.895e-06,1.57812e-07,-15.0281
2.896e-06,1.52656e-07,-15.125
2.897e-06,1.64688e-07,-15.0969
2.898e-06,1.54375e-07,-15.0594
2.899e-06,1.56406e-07,-15.1281
2.900e-06,1.63125e-07,-15.1125
2.901e-06,1.52344e-07,-15.0938
2.902e-06,1.52656e-07,-15.0438
2.903e-06,1.54531e-07,-15.1031
2.904e-06,1.46094e-07,-15.0969
2.905e-06,1.39219e-07,-15.1125
2.906e-06,1.38594e-07,-15.0969
2.907e-06,1.44375e-07,-15.1313
2.908e-06,1.425e-07,-15.0312
2.909e-06,1.42969e-07,-15.0906
2.910e-06,1.4375e-07,-15.0969
2.911e-06,1.41562e-07,-15.0656
2.912e-06,1.35156e-07,-15.0906
2.913e-06,1.42656e-07,-15.0063
2.914e-06,1.40625e-07,-15.1344
