Time(s),CH1(V),CH3(V)
1.4472E-06,2.468732E+00,2.608800E-03
1.4475E-06,2.468732E+00,2.608800E-03
1.4477E-06,2.468732E+00,2.608800E-03
1.4480E-06,2.468732E+00,1.739200E-03
1.4482E-06,2.693162E+00,2.608800E-03
1.4485E-06,2.468732E+00,3.478400E-03
1.4487E-06,2.693162E+00,2.608800E-03
1.4490E-06,2.468732E+00,1.739200E-03
1.4492E-06,2.244302E+00,1.739200E-03
1.4495E-06,2.693162E+00,2.608800E-03
1.4497E-06,2.693162E+00,2.608800E-03
1.4500E-06,2.468732E+00,2.608800E-03
1.4502E-06,2.693162E+00,2.608800E-03
1.4505E-06,2.693162E+00,2.608800E-03
1.4507E-06,2.693162E+00,2.608800E-03
1.4510E-06,2.468732E+00,2.608800E-03
1.4512E-06,2.468732E+00,2.608800E-03
1.4515E-06,2.468732E+00,1.739200E-03
1.4517E-06,2.468732E+00,1.739200E-03
1.4520E-06,2.468732E+00,2.608800E-03
1.4522E-06,2.468732E+00,1.739200E-03
1.4525E-06,2.693162E+00,1.739200E-03
1.4527E-06,2.693162E+00,2.608800E-03
1.4530E-06,2.468732E+00,1.739200E-03
1.4532E-06,2.468732E+00,2.608800E-03
1.4535E-06,2.468732E+00,2.608800E-03
1.4537E-06,2.693162E+00,2.608800E-03
1.4540E-06,2.468732E+00,2.608800E-03
1.4542E-06,2.468732E+00,1.739200E-03
1.4545E-06,2.693162E+00,2.608800E-03
1.4547E-06,2.693162E+00,2.608800E-03
1.4550E-06,2.468732E+00,1.739200E-03
1.4552E-06,2.468732E+00,1.739200E-03
1.4555E-06,2.468732E+00,2.608800E-03
1.4557E-06,2.693162E+00,3.478400E-03
1.4560E-06,2.693162E+00,3.478400E-03
1.4562E-06,2.468732E+00,2.608800E-03
1.4565E-06,2.468732E+00,2.608800E-03
1.4567E-06,2.693162E+00,2.608800E-03
1.4570E-06,2.468732E+00,2.608800E-03
1.4572E-06,2.468732E+00,1.739200E-03
1.4575E-06,2.693162E+00,1.739200E-03
1.4577E-06,2.693162E+00,1.739200E-03
1.4580E-06,2.693162E+00,1.739200E-03
1.4582E-06,2.693162E+00,2.608800E-03
1.4585E-06,2.693162E+00,3.478400E-03
1.4587E-06,2.468732E+00,2.608800E-03
1.4590E-06,2.693162E+00,2.608800E-03
1.4592E-06,2.693162E+00,2.608800E-03
1.4595E-06,2.468732E+00,2.608800E-03
1.4597E-06,2.468732E+00,2.608800E-03
1.4600E-06,2.468732E+00,1.739200E-03
1.4602E-06,2.244302E+00,1.739200E-03
1.4605E-06,2.468732E+00,1.739200E-03
1.4607E-06,2.693162E+00,2.608800E-03
1.4610E-06,2.468732E+00,2.608800E-03
1.4612E-06,2.693162E+00,2.608800E-03
1.4615E-06,2.693162E+00,2.608800E-03
1.4617E-06,2.468732E+00,2.608800E-03
1.4620E-06,2.468732E+00,2.608800E-03
1.4622E-06,2.693162E+00,2.608800E-03
1.4625E-06,2.693162E+00,2.608800E-03
1.4627E-06,2.468732E+00,2.608800E-03
1.4630E-06,2.468732E+00,2.608800E-03
1.4632E-06,2.693162E+00,2.608800E-03
1.4635E-06,2.917593E+00,2.608800E-03
1.4637E-06,2.693162E+00,2.608800E-03
1.4640E-06,2.693162E+00,3.478400E-03
1.4642E-06,2.693162E+00,3.478400E-03
1.4645E-06,2.468732E+00,3.478400E-03
1.4647E-06,2.468732E+00,3.478400E-03
1.4650E-06,2.468732E+00,3.478400E-03
1.4652E-06,2.693162E+00,3.478400E-03
1.4655E-06,2.693162E+00,3.478400E-03
1.4657E-06,2.468732E+00,3.478400E-03
1.4660E-06,2.693162E+00,3.478400E-03
1.4662E-06,2.917593E+00,3.478400E-03
1.4665E-06,2.917593E+00,3.478400E-03
1.4667E-06,2.693162E+00,3.478400E-03
1.4670E-06,2.468732E+00,3.478400E-03
1.4672E-06,2.693162E+00,3.478400E-03
1.4675E-06,2.693162E+00,3.478400E-03
1.4677E-06,2.468732E+00,3.478400E-03
1.4680E-06,2.693162E+00,3.478400E-03
1.4682E-06,2.693162E+00,2.608800E-03
1.4685E-06,2.693162E+00,2.608800E-03
1.4687E-06,2.917593E+00,3.478400E-03
1.4690E-06,2.693162E+00,3.478400E-03
1.4692E-06,2.468732E+00,3.478400E-03
1.4695E-06,2.693162E+00,3.478400E-03
1.4697E-06,2.693162E+00,3.478400E-03
1.4700E-06,2.693162E+00,2.608800E-03
1.4702E-06,2.468732E+00,2.608800E-03
1.4705E-06,2.468732E+00,2.608800E-03
1.4707E-06,2.693162E+00,2.608800E-03
1.4710E-06,2.693162E+00,1.739200E-03
1.4712E-06,2.693162E+00,2.608800E-03
1.4715E-06,2.693162E+00,1.739200E-03
1.4717E-06,2.693162E+00,2.608800E-03
1.4720E-06,2.468732E+00,3.478400E-03
1.4722E-06,2.693162E+00,3.478400E-03
1.4725E-06,2.693162E+00,2.608800E-03
1.4727E-06,2.468732E+00,1.739200E-03
1.4730E-06,2.468732E+00,1.739200E-03
1.4732E-06,2.693162E+00,2.608800E-03
1.4735E-06,2.693162E+00,3.478400E-03
1.4737E-06,2.693162E+00,3.478400E-03
1.4740E-06,2.468732E+00,3.478400E-03
1.4742E-06,2.693162E+00,2.608800E-03
1.4745E-06,2.693162E+00,2.608800E-03
1.4747E-06,2.244302E+00,2.608800E-03
1.4750E-06,2.468732E+00,1.739200E-03
1.4752E-06,2.693162E+00,2.608800E-03
1.4755E-06,2.693162E+00,2.608800E-03
1.4757E-06,2.693162E+00,3.478400E-03
1.4760E-06,2.917593E+00,4.348000E-03
1.4762E-06,2.917593E+00,3.478400E-03
1.4765E-06,2.693162E+00,2.608800E-03
1.4767E-06,2.917593E+00,3.478400E-03
1.4770E-06,2.917593E+00,3.478400E-03
1.4772E-06,3.142023E+00,3.478400E-03
1.4775E-06,3.142023E+00,3.478400E-03
1.4777E-06,2.917593E+00,3.478400E-03
1.4780E-06,2.693162E+00,2.608800E-03
1.4782E-06,2.468732E+00,2.608800E-03
1.4785E-06,2.693162E+00,3.478400E-03
1.4787E-06,2.693162E+00,4.348000E-03
1.4790E-06,2.693162E+00,3.478400E-03
1.4792E-06,2.693162E+00,2.608800E-03
1.4795E-06,2.693162E+00,3.478400E-03
1.4797E-06,2.693162E+00,4.348000E-03
1.4800E-06,2.693162E+00,3.478400E-03
1.4802E-06,2.917593E+00,3.478400E-03
1.4805E-06,2.917593E+00,3.478400E-03
1.4807E-06,2.917593E+00,3.478400E-03
1.4810E-06,2.693162E+00,3.478400E-03
1.4812E-06,2.693162E+00,4.348000E-03
1.4815E-06,2.693162E+00,3.478400E-03
1.4817E-06,2.693162E+00,3.478400E-03
1.4820E-06,2.693162E+00,3.478400E-03
1.4822E-06,2.693162E+00,4.348000E-03
1.4825E-06,2.693162E+00,3.478400E-03
1.4827E-06,2.693162E+00,3.478400E-03
1.4830E-06,2.693162E+00,3.478400E-03
1.4832E-06,2.693162E+00,4.348000E-03
1.4835E-06,2.917593E+00,4.348000E-03
1.4837E-06,2.693162E+00,5.217600E-03
1.4840E-06,2.693162E+00,4.348000E-03
1.4842E-06,2.917593E+00,4.348000E-03
1.4845E-06,2.917593E+00,4.348000E-03
1.4847E-06,2.917593E+00,4.348000E-03
1.4850E-06,2.917593E+00,4.348000E-03
1.4852E-06,2.693162E+00,5.217600E-03
1.4855E-06,2.917593E+00,5.217600E-03
1.4857E-06,2.917593E+00,4.348000E-03
1.4860E-06,2.693162E+00,4.348000E-03
1.4862E-06,2.693162E+00,5.217600E-03
1.4865E-06,2.693162E+00,5.217600E-03
1.4867E-06,2.693162E+00,4.348000E-03
1.4870E-06,2.693162E+00,4.348000E-03
1.4872E-06,2.917593E+00,4.348000E-03
1.4875E-06,2.917593E+00,4.348000E-03
1.4877E-06,2.917593E+00,4.348000E-03
1.4880E-06,2.693162E+00,5.217600E-03
1.4882E-06,2.693162E+00,5.217600E-03
1.4885E-06,2.693162E+00,5.217600E-03
1.4887E-06,2.917593E+00,6.087200E-03
1.4890E-06,2.693162E+00,6.087200E-03
1.4892E-06,2.693162E+00,5.217600E-03
1.4895E-06,2.693162E+00,4.348000E-03
1.4897E-06,2.693162E+00,5.217600E-03
1.4900E-06,2.693162E+00,6.087200E-03
1.4902E-06,2.693162E+00,6.087200E-03
1.4905E-06,2.693162E+00,6.087200E-03
1.4907E-06,2.917593E+00,6.087200E-03
1.4910E-06,2.917593E+00,6.087200E-03
1.4912E-06,2.693162E+00,6.087200E-03
1.4915E-06,2.917593E+00,5.217600E-03
1.4917E-06,2.917593E+00,6.087200E-03
1.4920E-06,2.917593E+00,6.087200E-03
1.4922E-06,2.917593E+00,6.087200E-03
1.4925E-06,2.693162E+00,6.087200E-03
1.4927E-06,2.468732E+00,6.087200E-03
1.4930E-06,2.468732E+00,6.087200E-03
1.4932E-06,2.468732E+00,6.087200E-03
1.4935E-06,2.693162E+00,6.087200E-03
1.4937E-06,2.917593E+00,6.087200E-03
1.4940E-06,2.917593E+00,6.956800E-03
1.4942E-06,2.693162E+00,6.956800E-03
1.4945E-06,2.693162E+00,6.956800E-03
1.4947E-06,2.693162E+00,6.956800E-03
1.4950E-06,2.917593E+00,6.956800E-03
1.4952E-06,2.917593E+00,6.956800E-03
1.4955E-06,2.917593E+00,7.826400E-03
1.4957E-06,2.917593E+00,6.956800E-03
1.4960E-06,2.917593E+00,6.956800E-03
1.4962E-06,2.693162E+00,7.826400E-03
1.4965E-06,2.917593E+00,7.826400E-03
1.4967E-06,2.917593E+00,7.826400E-03
1.4970E-06,2.693162E+00,8.696000E-03
1.4972E-06,2.468732E+00,8.696000E-03
1.4975E-06,2.468732E+00,8.696000E-03
1.4977E-06,2.693162E+00,7.826400E-03
1.4980E-06,2.693162E+00,7.826400E-03
1.4982E-06,2.693162E+00,8.696000E-03
1.4985E-06,2.693162E+00,9.565600E-03
1.4987E-06,2.693162E+00,9.565600E-03
1.4990E-06,2.693162E+00,9.565600E-03
1.4992E-06,2.917593E+00,8.696000E-03
1.4995E-06,2.917593E+00,9.565600E-03
1.4997E-06,2.693162E+00,9.565600E-03
1.5000E-06,2.693162E+00,9.565600E-03
1.5002E-06,2.917593E+00,9.565600E-03
1.5005E-06,2.917593E+00,9.565600E-03
1.5007E-06,2.468732E+00,1.043520E-02
1.5010E-06,2.468732E+00,1.043520E-02
1.5012E-06,2.693162E+00,1.043520E-02
1.5015E-06,2.693162E+00,1.043520E-02
1.5017E-06,2.693162E+00,1.043520E-02
1.5020E-06,2.693162E+00,1.043520E-02
1.5022E-06,2.693162E+00,1.043520E-02
1.5025E-06,2.693162E+00,1.043520E-02
1.5027E-06,2.917593E+00,1.043520E-02
1.5030E-06,2.693162E+00,1.130480E-02
1.5032E-06,2.468732E+00,1.130480E-02
1.5035E-06,2.468732E+00,1.130480E-02
1.5037E-06,2.468732E+00,1.130480E-02
1.5040E-06,2.468732E+00,1.130480E-02
1.5042E-06,2.244302E+00,1.043520E-02
1.5045E-06,2.468732E+00,1.043520E-02
1.5047E-06,2.693162E+00,1.130480E-02
1.5050E-06,2.468732E+00,1.130480E-02
1.5052E-06,2.244302E+00,1.130480E-02
1.5055E-06,2.244302E+00,1.217440E-02
1.5057E-06,2.244302E+00,1.304400E-02
1.5060E-06,2.244302E+00,1.217440E-02
1.5062E-06,2.244302E+00,1.217440E-02
1.5065E-06,2.244302E+00,1.217440E-02
1.5067E-06,2.468732E+00,1.217440E-02
1.5070E-06,2.468732E+00,1.304400E-02
1.5072E-06,2.468732E+00,1.304400E-02
1.5075E-06,2.468732E+00,1.217440E-02
1.5077E-06,2.244302E+00,1.217440E-02
1.5080E-06,2.019872E+00,1.304400E-02
1.5082E-06,2.019872E+00,1.391360E-02
1.5085E-06,2.019872E+00,1.304400E-02
1.5087E-06,2.019872E+00,1.304400E-02
1.5090E-06,2.019872E+00,1.304400E-02
1.5092E-06,2.019872E+00,1.391360E-02
1.5095E-06,2.019872E+00,1.391360E-02
1.5097E-06,2.019872E+00,1.391360E-02
1.5100E-06,1.795442E+00,1.391360E-02
1.5102E-06,1.795442E+00,1.478320E-02
1.5105E-06,1.795442E+00,1.478320E-02
1.5107E-06,1.795442E+00,1.478320E-02
1.5110E-06,1.571011E+00,1.391360E-02
1.5112E-06,1.571011E+00,1.391360E-02
1.5115E-06,1.571011E+00,1.478320E-02
1.5117E-06,1.795442E+00,1.478320E-02
1.5120E-06,1.571011E+00,1.478320E-02
1.5122E-06,1.571011E+00,1.565280E-02
1.5125E-06,1.571011E+00,1.652240E-02
1.5127E-06,1.346581E+00,1.565280E-02
1.5130E-06,1.571011E+00,1.478320E-02
1.5132E-06,1.346581E+00,1.478320E-02
1.5135E-06,1.122151E+00,1.478320E-02
1.5137E-06,1.122151E+00,1.565280E-02
1.5140E-06,1.122151E+00,1.565280E-02
1.5142E-06,1.122151E+00,1.565280E-02
1.5145E-06,1.122151E+00,1.565280E-02
1.5147E-06,1.346581E+00,1.565280E-02
1.5150E-06,1.122151E+00,1.652240E-02
1.5152E-06,1.122151E+00,1.739200E-02
1.5155E-06,1.122151E+00,1.739200E-02
1.5157E-06,8.977208E-01,1.739200E-02
1.5160E-06,8.977208E-01,1.739200E-02
1.5162E-06,8.977208E-01,1.739200E-02
1.5165E-06,6.732906E-01,1.739200E-02
1.5167E-06,6.732906E-01,1.739200E-02
1.5170E-06,6.732906E-01,1.739200E-02
1.5172E-06,6.732906E-01,1.826160E-02
1.5175E-06,4.488604E-01,1.739200E-02
1.5177E-06,4.488604E-01,1.739200E-02
1.5180E-06,4.488604E-01,1.739200E-02
1.5182E-06,6.732906E-01,1.652240E-02
1.5185E-06,4.488604E-01,1.826160E-02
1.5187E-06,2.244302E-01,1.913120E-02
1.5190E-06,4.488604E-01,1.913120E-02
1.5192E-06,4.488604E-01,1.913120E-02
1.5195E-06,2.244302E-01,1.913120E-02
1.5197E-06,4.488604E-01,1.913120E-02
1.5200E-06,2.244302E-01,2.000080E-02
1.5202E-06,2.244302E-01,1.913120E-02
1.5205E-06,0.000000E+00,1.826160E-02
1.5207E-06,-2.244302E-01,1.913120E-02
1.5210E-06,0.000000E+00,1.913120E-02
1.5212E-06,0.000000E+00,1.913120E-02
1.5215E-06,0.000000E+00,1.913120E-02
1.5217E-06,0.000000E+00,1.913120E-02
1.5220E-06,0.000000E+00,1.913120E-02
1.5222E-06,-2.244302E-01,2.000080E-02
1.5225E-06,-2.244302E-01,2.087040E-02
1.5227E-06,0.000000E+00,2.087040E-02
1.5230E-06,0.000000E+00,2.000080E-02
1.5232E-06,-2.244302E-01,2.087040E-02
1.5235E-06,-4.488604E-01,2.087040E-02
1.5237E-06,-2.244302E-01,2.087040E-02
1.5240E-06,-4.488604E-01,2.087040E-02
1.5242E-06,-4.488604E-01,2.087040E-02
1.5245E-06,-4.488604E-01,2.174000E-02
1.5247E-06,-4.488604E-01,2.174000E-02
1.5250E-06,-4.488604E-01,2.174000E-02
1.5252E-06,-6.732906E-01,2.087040E-02
1.5255E-06,-6.732906E-01,2.174000E-02
1.5257E-06,-4.488604E-01,2.174000E-02
1.5260E-06,-4.488604E-01,2.174000E-02
1.5262E-06,-6.732906E-01,2.260960E-02
1.5265E-06,-6.732906E-01,2.260960E-02
1.5267E-06,-4.488604E-01,2.174000E-02
1.5270E-06,-4.488604E-01,2.260960E-02
1.5272E-06,-6.732906E-01,2.174000E-02
1.5275E-06,-6.732906E-01,2.174000E-02
1.5277E-06,-8.977208E-01,2.260960E-02
1.5280E-06,-6.732906E-01,2.347920E-02
1.5282E-06,-8.977208E-01,2.347920E-02
1.5285E-06,-1.122151E+00,2.347920E-02
1.5287E-06,-8.977208E-01,2.434880E-02
1.5290E-06,-1.122151E+00,2.434880E-02
1.5292E-06,-1.122151E+00,2.434880E-02
1.5295E-06,-8.977208E-01,2.434880E-02
1.5297E-06,-1.122151E+00,2.434880E-02
1.5300E-06,-1.122151E+00,2.521840E-02
1.5302E-06,-1.122151E+00,2.521840E-02
1.5305E-06,-1.122151E+00,2.434880E-02
1.5307E-06,-8.977208E-01,2.521840E-02
1.5310E-06,-1.122151E+00,2.434880E-02
1.5312E-06,-1.346581E+00,2.521840E-02
1.5315E-06,-1.346581E+00,2.608800E-02
1.5317E-06,-1.571011E+00,2.521840E-02
1.5320E-06,-1.571011E+00,2.608800E-02
1.5322E-06,-1.571011E+00,2.608800E-02
1.5325E-06,-1.571011E+00,2.608800E-02
1.5327E-06,-1.571011E+00,2.695760E-02
1.5330E-06,-1.346581E+00,2.608800E-02
1.5332E-06,-1.346581E+00,2.608800E-02
1.5335E-06,-1.795442E+00,2.608800E-02
1.5337E-06,-2.019872E+00,2.695760E-02
1.5340E-06,-1.795442E+00,2.695760E-02
1.5342E-06,-1.795442E+00,2.695760E-02
1.5345E-06,-1.795442E+00,2.695760E-02
1.5347E-06,-1.795442E+00,2.695760E-02
1.5350E-06,-1.571011E+00,2.695760E-02
1.5352E-06,-1.795442E+00,2.608800E-02
1.5355E-06,-1.795442E+00,2.695760E-02
1.5357E-06,-2.019872E+00,2.695760E-02
1.5360E-06,-2.019872E+00,2.695760E-02
1.5362E-06,-2.019872E+00,2.695760E-02
1.5365E-06,-2.019872E+00,2.695760E-02
1.5367E-06,-2.019872E+00,2.782720E-02
1.5370E-06,-2.244302E+00,2.782720E-02
1.5372E-06,-2.019872E+00,2.695760E-02
1.5375E-06,-2.019872E+00,2.608800E-02
1.5377E-06,-2.019872E+00,2.695760E-02
1.5380E-06,-2.019872E+00,2.782720E-02
1.5382E-06,-2.244302E+00,2.869680E-02
1.5385E-06,-2.468732E+00,2.869680E-02
1.5387E-06,-2.244302E+00,2.782720E-02
1.5390E-06,-2.019872E+00,2.782720E-02
1.5392E-06,-2.019872E+00,2.869680E-02
1.5395E-06,-2.019872E+00,2.956640E-02
1.5397E-06,-2.019872E+00,2.869680E-02
1.5400E-06,-2.019872E+00,2.782720E-02
1.5402E-06,-2.019872E+00,2.782720E-02
1.5405E-06,-2.244302E+00,2.695760E-02
1.5407E-06,-2.019872E+00,2.695760E-02
1.5410E-06,-2.019872E+00,2.695760E-02
1.5412E-06,-2.244302E+00,2.782720E-02
1.5415E-06,-2.244302E+00,2.869680E-02
1.5417E-06,-2.244302E+00,2.869680E-02
1.5420E-06,-2.244302E+00,2.782720E-02
1.5422E-06,-2.244302E+00,2.695760E-02
1.5425E-06,-2.244302E+00,2.782720E-02
1.5427E-06,-2.244302E+00,2.782720E-02
1.5430E-06,-2.244302E+00,2.782720E-02
1.5432E-06,-2.244302E+00,2.782720E-02
1.5435E-06,-2.244302E+00,2.782720E-02
1.5437E-06,-2.244302E+00,2.695760E-02
1.5440E-06,-2.468732E+00,2.695760E-02
1.5442E-06,-2.468732E+00,2.695760E-02
1.5445E-06,-2.468732E+00,2.782720E-02
1.5447E-06,-2.468732E+00,2.782720E-02
1.5450E-06,-2.468732E+00,2.782720E-02
1.5452E-06,-2.468732E+00,2.782720E-02
1.5455E-06,-2.468732E+00,2.782720E-02
1.5457E-06,-2.468732E+00,2.782720E-02
1.5460E-06,-2.693162E+00,2.695760E-02
1.5462E-06,-2.693162E+00,2.695760E-02
1.5465E-06,-2.468732E+00,2.695760E-02
1.5467E-06,-2.693162E+00,2.695760E-02
1.5470E-06,-2.468732E+00,2.695760E-02
1.5472E-06,-2.693162E+00,2.695760E-02
1.5475E-06,-2.693162E+00,2.782720E-02
1.5477E-06,-2.468732E+00,2.695760E-02
1.5480E-06,-2.468732E+00,2.608800E-02
1.5482E-06,-2.693162E+00,2.608800E-02
1.5485E-06,-2.693162E+00,2.695760E-02
1.5487E-06,-2.693162E+00,2.608800E-02
1.5490E-06,-2.693162E+00,2.608800E-02
1.5492E-06,-2.917593E+00,2.608800E-02
1.5495E-06,-2.693162E+00,2.695760E-02
1.5497E-06,-2.693162E+00,2.695760E-02
1.5500E-06,-2.693162E+00,2.695760E-02
1.5502E-06,-2.693162E+00,2.695760E-02
1.5505E-06,-2.693162E+00,2.608800E-02
1.5507E-06,-2.917593E+00,2.608800E-02
1.5510E-06,-2.917593E+00,2.608800E-02
1.5512E-06,-2.693162E+00,2.608800E-02
1.5515E-06,-2.693162E+00,2.521840E-02
1.5517E-06,-2.693162E+00,2.521840E-02
1.5520E-06,-2.693162E+00,2.434880E-02
1.5522E-06,-2.693162E+00,2.434880E-02
1.5525E-06,-2.693162E+00,2.521840E-02
1.5527E-06,-2.917593E+00,2.521840E-02
1.5530E-06,-2.693162E+00,2.521840E-02
1.5532E-06,-2.468732E+00,2.434880E-02
1.5535E-06,-2.693162E+00,2.434880E-02
1.5537E-06,-2.917593E+00,2.521840E-02
1.5540E-06,-2.693162E+00,2.347920E-02
1.5542E-06,-2.468732E+00,2.434880E-02
1.5545E-06,-2.693162E+00,2.434880E-02
1.5547E-06,-2.917593E+00,2.434880E-02
1.5550E-06,-2.917593E+00,2.521840E-02
1.5552E-06,-2.693162E+00,2.434880E-02
1.5555E-06,-2.693162E+00,2.434880E-02
1.5557E-06,-2.693162E+00,2.347920E-02
1.5560E-06,-2.468732E+00,2.260960E-02
1.5562E-06,-2.468732E+00,2.260960E-02
1.5565E-06,-2.693162E+00,2.260960E-02
1.5567E-06,-2.693162E+00,2.260960E-02
1.5570E-06,-2.693162E+00,2.260960E-02
1.5572E-06,-2.693162E+00,2.174000E-02
1.5575E-06,-2.917593E+00,2.087040E-02
1.5577E-06,-2.693162E+00,2.087040E-02
1.5580E-06,-2.693162E+00,2.087040E-02
1.5582E-06,-2.693162E+00,2.087040E-02
1.5585E-06,-2.693162E+00,2.087040E-02
1.5587E-06,-2.693162E+00,2.087040E-02
1.5590E-06,-2.693162E+00,2.174000E-02
1.5592E-06,-2.917593E+00,2.087040E-02
1.5595E-06,-2.917593E+00,2.087040E-02
1.5597E-06,-2.917593E+00,2.087040E-02
1.5600E-06,-3.142023E+00,2.087040E-02
1.5602E-06,-3.142023E+00,2.000080E-02
1.5605E-06,-2.917593E+00,2.000080E-02
1.5607E-06,-2.917593E+00,2.000080E-02
1.5610E-06,-2.917593E+00,1.913120E-02
1.5612E-06,-2.917593E+00,1.913120E-02
1.5615E-06,-2.917593E+00,1.913120E-02
1.5617E-06,-2.917593E+00,1.913120E-02
1.5620E-06,-3.142023E+00,1.913120E-02
1.5622E-06,-3.366453E+00,1.913120E-02
1.5625E-06,-3.142023E+00,1.826160E-02
1.5627E-06,-2.917593E+00,1.913120E-02
1.5630E-06,-2.917593E+00,1.913120E-02
1.5632E-06,-3.142023E+00,1.826160E-02
1.5635E-06,-3.142023E+00,1.826160E-02
1.5637E-06,-3.142023E+00,1.826160E-02
1.5640E-06,-2.917593E+00,1.739200E-02
1.5642E-06,-2.693162E+00,1.652240E-02
1.5645E-06,-2.693162E+00,1.565280E-02
1.5647E-06,-2.917593E+00,1.565280E-02
1.5650E-06,-3.142023E+00,1.565280E-02
1.5652E-06,-3.142023E+00,1.565280E-02
1.5655E-06,-2.917593E+00,1.565280E-02
1.5657E-06,-2.917593E+00,1.652240E-02
1.5660E-06,-2.693162E+00,1.652240E-02
1.5662E-06,-2.917593E+00,1.565280E-02
1.5665E-06,-2.917593E+00,1.565280E-02
1.5667E-06,-3.142023E+00,1.391360E-02
1.5670E-06,-3.366453E+00,1.391360E-02
1.5672E-06,-3.142023E+00,1.391360E-02
1.5675E-06,-3.142023E+00,1.391360E-02
1.5677E-06,-3.142023E+00,1.391360E-02
1.5680E-06,-2.917593E+00,1.391360E-02
1.5682E-06,-3.142023E+00,1.304400E-02
1.5685E-06,-2.917593E+00,1.304400E-02
1.5687E-06,-3.142023E+00,1.304400E-02
1.5690E-06,-3.142023E+00,1.304400E-02
1.5692E-06,-2.917593E+00,1.304400E-02
1.5695E-06,-3.142023E+00,1.217440E-02
1.5697E-06,-3.142023E+00,1.304400E-02
1.5700E-06,-3.142023E+00,1.304400E-02
1.5702E-06,-2.917593E+00,1.217440E-02
1.5705E-06,-2.917593E+00,1.130480E-02
1.5707E-06,-2.917593E+00,1.130480E-02
1.5710E-06,-2.917593E+00,1.130480E-02
1.5712E-06,-2.917593E+00,1.130480E-02
1.5715E-06,-2.917593E+00,1.130480E-02
1.5717E-06,-3.142023E+00,1.130480E-02
1.5720E-06,-3.142023E+00,1.130480E-02
1.5722E-06,-2.917593E+00,1.130480E-02
1.5725E-06,-3.142023E+00,1.043520E-02
1.5727E-06,-3.142023E+00,1.043520E-02
1.5730E-06,-2.917593E+00,9.565600E-03
1.5732E-06,-3.142023E+00,9.565600E-03
1.5735E-06,-2.917593E+00,9.565600E-03
1.5737E-06,-2.917593E+00,9.565600E-03
1.5740E-06,-3.142023E+00,1.043520E-02
1.5742E-06,-3.142023E+00,1.043520E-02
1.5745E-06,-3.142023E+00,8.696000E-03
1.5747E-06,-3.142023E+00,8.696000E-03
1.5750E-06,-3.142023E+00,8.696000E-03
1.5752E-06,-3.142023E+00,8.696000E-03
1.5755E-06,-2.917593E+00,9.565600E-03
1.5757E-06,-3.142023E+00,8.696000E-03
1.5760E-06,-3.142023E+00,8.696000E-03
1.5762E-06,-2.917593E+00,8.696000E-03
1.5765E-06,-2.917593E+00,7.826400E-03
1.5767E-06,-2.917593E+00,6.956800E-03
1.5770E-06,-2.917593E+00,6.956800E-03
1.5772E-06,-2.917593E+00,6.956800E-03
1.5775E-06,-2.917593E+00,6.956800E-03
1.5777E-06,-3.142023E+00,6.956800E-03
1.5780E-06,-2.917593E+00,6.956800E-03
1.5782E-06,-3.142023E+00,6.087200E-03
1.5785E-06,-3.142023E+00,5.217600E-03
1.5787E-06,-2.917593E+00,6.087200E-03
1.5790E-06,-3.142023E+00,5.217600E-03
1.5792E-06,-3.142023E+00,5.217600E-03
1.5795E-06,-2.917593E+00,5.217600E-03
1.5797E-06,-2.917593E+00,5.217600E-03
1.5800E-06,-2.917593E+00,4.348000E-03
1.5802E-06,-3.142023E+00,4.348000E-03
1.5805E-06,-2.917593E+00,4.348000E-03
1.5807E-06,-2.917593E+00,4.348000E-03
1.5810E-06,-2.917593E+00,4.348000E-03
1.5812E-06,-2.917593E+00,4.348000E-03
1.5815E-06,-3.142023E+00,4.348000E-03
1.5817E-06,-3.142023E+00,4.348000E-03
1.5820E-06,-3.142023E+00,3.478400E-03
1.5822E-06,-3.142023E+00,3.478400E-03
1.5825E-06,-3.142023E+00,3.478400E-03
1.5827E-06,-3.142023E+00,3.478400E-03
1.5830E-06,-3.142023E+00,3.478400E-03
1.5832E-06,-3.142023E+00,3.478400E-03
1.5835E-06,-3.142023E+00,3.478400E-03
1.5837E-06,-3.142023E+00,3.478400E-03
1.5840E-06,-2.917593E+00,3.478400E-03
1.5842E-06,-2.917593E+00,3.478400E-03
1.5845E-06,-2.917593E+00,3.478400E-03
1.5847E-06,-2.917593E+00,2.608800E-03
1.5850E-06,-2.917593E+00,1.739200E-03
1.5852E-06,-2.917593E+00,1.739200E-03
1.5855E-06,-3.142023E+00,1.739200E-03
1.5857E-06,-3.142023E+00,8.696000E-04
1.5860E-06,-2.917593E+00,8.696000E-04
1.5862E-06,-2.917593E+00,8.696000E-04
1.5865E-06,-2.917593E+00,8.696000E-04
1.5867E-06,-2.693162E+00,8.696000E-04
1.5870E-06,-2.693162E+00,1.739200E-03
1.5872E-06,-2.917593E+00,8.696000E-04
1.5875E-06,-2.693162E+00,0.000000E+00
1.5877E-06,-2.693162E+00,0.000000E+00
1.5880E-06,-2.917593E+00,0.000000E+00
1.5882E-06,-2.917593E+00,8.696000E-04
1.5885E-06,-2.917593E+00,1.739200E-03
1.5887E-06,-3.142023E+00,0.000000E+00
1.5890E-06,-3.142023E+00,-8.696000E-04
1.5892E-06,-3.142023E+00,-8.696000E-04
1.5895E-06,-3.142023E+00,0.000000E+00
1.5897E-06,-3.142023E+00,0.000000E+00
